match_id,date,venue,innings,batting_team,bowling_team,over_end,cum_runs,cum_wkts,balls_bowled,run_rate,is_chasing,target_first_innings,req_runs,overs_remaining,balls_remaining,req_run_rate,wkts_in_hand,team1,team2,home_team,home_is_batting,winner,team_result,home_team_result
1023645,2017-01-24,Western Australia Cricket Association Ground,1,Melbourne Stars,Perth Scorchers,20,136,8,120,6.8,False,,,,,,2,Perth Scorchers,Melbourne Stars,Perth Scorchers,False,Perth Scorchers,0,Win
1023645,2017-01-24,Western Australia Cricket Association Ground,2,Perth Scorchers,Melbourne Stars,6,48,1,36,8.0,True,136.0,89.0,14.0,84.0,6.357142857142857,9,Perth Scorchers,Melbourne Stars,Perth Scorchers,True,Perth Scorchers,1,Win
1023645,2017-01-24,Western Australia Cricket Association Ground,2,Perth Scorchers,Melbourne Stars,10,70,2,60,7.0,True,136.0,67.0,10.0,60.0,6.7,8,Perth Scorchers,Melbourne Stars,Perth Scorchers,True,Perth Scorchers,1,Win
1023645,2017-01-24,Western Australia Cricket Association Ground,2,Perth Scorchers,Melbourne Stars,15,120,3,90,8.0,True,136.0,17.0,5.0,30.0,3.4,7,Perth Scorchers,Melbourne Stars,Perth Scorchers,True,Perth Scorchers,1,Win
1023647,2017-01-25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Brisbane Heat,Sydney Sixers,6,40,2,36,6.666666666666667,False,,,,,,8,Brisbane Heat,Sydney Sixers,Brisbane Heat,True,,0,Loss
1023647,2017-01-25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Brisbane Heat,Sydney Sixers,10,70,2,60,7.0,False,,,,,,8,Brisbane Heat,Sydney Sixers,Brisbane Heat,True,,0,Loss
1023647,2017-01-25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Brisbane Heat,Sydney Sixers,15,110,6,90,7.333333333333333,False,,,,,,4,Brisbane Heat,Sydney Sixers,Brisbane Heat,True,,0,Loss
1023647,2017-01-25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Brisbane Heat,Sydney Sixers,20,167,9,120,8.35,False,,,,,,1,Brisbane Heat,Sydney Sixers,Brisbane Heat,True,,0,Loss
1023647,2017-01-25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,Sydney Sixers,Brisbane Heat,6,43,2,36,7.166666666666667,True,167.0,125.0,14.0,84.0,8.928571428571429,8,Brisbane Heat,Sydney Sixers,Brisbane Heat,False,,0,Loss
1023647,2017-01-25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,Sydney Sixers,Brisbane Heat,10,81,2,60,8.1,True,167.0,87.0,10.0,60.0,8.7,8,Brisbane Heat,Sydney Sixers,Brisbane Heat,False,,0,Loss
1023647,2017-01-25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,Sydney Sixers,Brisbane Heat,15,134,3,90,8.933333333333334,True,167.0,34.0,5.0,30.0,6.8,7,Brisbane Heat,Sydney Sixers,Brisbane Heat,False,,0,Loss
1023647,2017-01-25,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,Sydney Sixers,Brisbane Heat,20,167,8,120,8.35,True,167.0,1.0,0.0,0.0,inf,2,Brisbane Heat,Sydney Sixers,Brisbane Heat,False,,0,Loss
1023649,2017-01-28,Western Australia Cricket Association Ground,1,Sydney Sixers,Perth Scorchers,6,33,3,36,5.5,False,,,,,,7,Perth Scorchers,Sydney Sixers,Perth Scorchers,False,Perth Scorchers,0,Win
1023649,2017-01-28,Western Australia Cricket Association Ground,1,Sydney Sixers,Perth Scorchers,10,75,4,60,7.5,False,,,,,,6,Perth Scorchers,Sydney Sixers,Perth Scorchers,False,Perth Scorchers,0,Win
1023649,2017-01-28,Western Australia Cricket Association Ground,1,Sydney Sixers,Perth Scorchers,15,101,6,90,6.733333333333333,False,,,,,,4,Perth Scorchers,Sydney Sixers,Perth Scorchers,False,Perth Scorchers,0,Win
1023649,2017-01-28,Western Australia Cricket Association Ground,1,Sydney Sixers,Perth Scorchers,20,141,9,120,7.05,False,,,,,,1,Perth Scorchers,Sydney Sixers,Perth Scorchers,False,Perth Scorchers,0,Win
1023649,2017-01-28,Western Australia Cricket Association Ground,2,Perth Scorchers,Sydney Sixers,6,61,0,36,10.166666666666666,True,141.0,81.0,14.0,84.0,5.785714285714286,10,Perth Scorchers,Sydney Sixers,Perth Scorchers,True,Perth Scorchers,1,Win
1023649,2017-01-28,Western Australia Cricket Association Ground,2,Perth Scorchers,Sydney Sixers,10,100,1,60,10.0,True,141.0,42.0,10.0,60.0,4.2,9,Perth Scorchers,Sydney Sixers,Perth Scorchers,True,Perth Scorchers,1,Win
1023649,2017-01-28,Western Australia Cricket Association Ground,2,Perth Scorchers,Sydney Sixers,15,135,1,90,9.0,True,141.0,7.0,5.0,30.0,1.4,9,Perth Scorchers,Sydney Sixers,Perth Scorchers,True,Perth Scorchers,1,Win
1114856,2017-12-19,Sydney Showground Stadium,1,Sydney Sixers,Sydney Thunder,6,55,1,36,9.166666666666666,False,,,,,,9,Sydney Thunder,Sydney Sixers,Sydney Thunder,False,Sydney Thunder,0,Win
1114856,2017-12-19,Sydney Showground Stadium,1,Sydney Sixers,Sydney Thunder,10,75,3,60,7.5,False,,,,,,7,Sydney Thunder,Sydney Sixers,Sydney Thunder,False,Sydney Thunder,0,Win
1114856,2017-12-19,Sydney Showground Stadium,1,Sydney Sixers,Sydney Thunder,15,107,5,90,7.133333333333334,False,,,,,,5,Sydney Thunder,Sydney Sixers,Sydney Thunder,False,Sydney Thunder,0,Win
1114856,2017-12-19,Sydney Showground Stadium,1,Sydney Sixers,Sydney Thunder,20,149,9,120,7.45,False,,,,,,1,Sydney Thunder,Sydney Sixers,Sydney Thunder,False,Sydney Thunder,0,Win
1114856,2017-12-19,Sydney Showground Stadium,2,Sydney Thunder,Sydney Sixers,6,37,1,36,6.166666666666667,True,149.0,113.0,14.0,84.0,8.071428571428571,9,Sydney Thunder,Sydney Sixers,Sydney Thunder,True,Sydney Thunder,1,Win
1114856,2017-12-19,Sydney Showground Stadium,2,Sydney Thunder,Sydney Sixers,10,71,1,60,7.1,True,149.0,79.0,10.0,60.0,7.9,9,Sydney Thunder,Sydney Sixers,Sydney Thunder,True,Sydney Thunder,1,Win
1114856,2017-12-19,Sydney Showground Stadium,2,Sydney Thunder,Sydney Sixers,15,99,3,90,6.6,True,149.0,51.0,5.0,30.0,10.2,7,Sydney Thunder,Sydney Sixers,Sydney Thunder,True,Sydney Thunder,1,Win
1114856,2017-12-19,Sydney Showground Stadium,2,Sydney Thunder,Sydney Sixers,20,150,5,120,7.5,True,149.0,0.0,0.0,0.0,0.0,5,Sydney Thunder,Sydney Sixers,Sydney Thunder,True,Sydney Thunder,1,Win
1114857,2017-12-20,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Brisbane Heat,Melbourne Stars,6,57,2,36,9.5,False,,,,,,8,Brisbane Heat,Melbourne Stars,Brisbane Heat,True,Brisbane Heat,1,Win
1114857,2017-12-20,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Brisbane Heat,Melbourne Stars,10,90,3,60,9.0,False,,,,,,7,Brisbane Heat,Melbourne Stars,Brisbane Heat,True,Brisbane Heat,1,Win
1114857,2017-12-20,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Brisbane Heat,Melbourne Stars,15,149,4,90,9.933333333333334,False,,,,,,6,Brisbane Heat,Melbourne Stars,Brisbane Heat,True,Brisbane Heat,1,Win
1114857,2017-12-20,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Brisbane Heat,Melbourne Stars,20,206,7,120,10.3,False,,,,,,3,Brisbane Heat,Melbourne Stars,Brisbane Heat,True,Brisbane Heat,1,Win
1114857,2017-12-20,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,Melbourne Stars,Brisbane Heat,6,51,3,36,8.5,True,206.0,156.0,14.0,84.0,11.142857142857142,7,Brisbane Heat,Melbourne Stars,Brisbane Heat,False,Brisbane Heat,0,Win
1114857,2017-12-20,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,Melbourne Stars,Brisbane Heat,10,81,4,60,8.1,True,206.0,126.0,10.0,60.0,12.6,6,Brisbane Heat,Melbourne Stars,Brisbane Heat,False,Brisbane Heat,0,Win
1114857,2017-12-20,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,Melbourne Stars,Brisbane Heat,15,141,4,90,9.4,True,206.0,66.0,5.0,30.0,13.2,6,Brisbane Heat,Melbourne Stars,Brisbane Heat,False,Brisbane Heat,0,Win
1114857,2017-12-20,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,Melbourne Stars,Brisbane Heat,20,191,6,120,9.55,True,206.0,16.0,0.0,0.0,inf,4,Brisbane Heat,Melbourne Stars,Brisbane Heat,False,Brisbane Heat,0,Win
1114858,2017-12-21,"Bellerive Oval, Hobart",1,Hobart Hurricanes,Melbourne Renegades,6,53,1,36,8.833333333333334,False,,,,,,9,Hobart Hurricanes,Melbourne Renegades,Hobart Hurricanes,True,Melbourne Renegades,0,Loss
1114858,2017-12-21,"Bellerive Oval, Hobart",1,Hobart Hurricanes,Melbourne Renegades,10,80,2,60,8.0,False,,,,,,8,Hobart Hurricanes,Melbourne Renegades,Hobart Hurricanes,True,Melbourne Renegades,0,Loss
1114858,2017-12-21,"Bellerive Oval, Hobart",1,Hobart Hurricanes,Melbourne Renegades,15,123,3,90,8.2,False,,,,,,7,Hobart Hurricanes,Melbourne Renegades,Hobart Hurricanes,True,Melbourne Renegades,0,Loss
1114858,2017-12-21,"Bellerive Oval, Hobart",1,Hobart Hurricanes,Melbourne Renegades,20,164,8,120,8.2,False,,,,,,2,Hobart Hurricanes,Melbourne Renegades,Hobart Hurricanes,True,Melbourne Renegades,0,Loss
1114858,2017-12-21,"Bellerive Oval, Hobart",2,Melbourne Renegades,Hobart Hurricanes,6,52,1,36,8.666666666666666,True,164.0,113.0,14.0,84.0,8.071428571428571,9,Hobart Hurricanes,Melbourne Renegades,Hobart Hurricanes,False,Melbourne Renegades,1,Loss
1114858,2017-12-21,"Bellerive Oval, Hobart",2,Melbourne Renegades,Hobart Hurricanes,10,93,1,60,9.3,True,164.0,72.0,10.0,60.0,7.2,9,Hobart Hurricanes,Melbourne Renegades,Hobart Hurricanes,False,Melbourne Renegades,1,Loss
1114858,2017-12-21,"Bellerive Oval, Hobart",2,Melbourne Renegades,Hobart Hurricanes,15,131,3,90,8.733333333333333,True,164.0,34.0,5.0,30.0,6.8,7,Hobart Hurricanes,Melbourne Renegades,Hobart Hurricanes,False,Melbourne Renegades,1,Loss
1114859,2017-12-22,Adelaide Oval,1,Adelaide Strikers,Sydney Thunder,6,54,1,36,9.0,False,,,,,,9,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,True,Adelaide Strikers,1,Win
1114859,2017-12-22,Adelaide Oval,1,Adelaide Strikers,Sydney Thunder,10,90,2,60,9.0,False,,,,,,8,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,True,Adelaide Strikers,1,Win
1114859,2017-12-22,Adelaide Oval,1,Adelaide Strikers,Sydney Thunder,15,118,4,90,7.866666666666666,False,,,,,,6,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,True,Adelaide Strikers,1,Win
1114859,2017-12-22,Adelaide Oval,1,Adelaide Strikers,Sydney Thunder,20,163,6,120,8.15,False,,,,,,4,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,True,Adelaide Strikers,1,Win
1114859,2017-12-22,Adelaide Oval,2,Sydney Thunder,Adelaide Strikers,6,35,1,36,5.833333333333333,True,163.0,129.0,14.0,84.0,9.214285714285714,9,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,False,Adelaide Strikers,0,Win
1114859,2017-12-22,Adelaide Oval,2,Sydney Thunder,Adelaide Strikers,10,69,2,60,6.9,True,163.0,95.0,10.0,60.0,9.5,8,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,False,Adelaide Strikers,0,Win
1114859,2017-12-22,Adelaide Oval,2,Sydney Thunder,Adelaide Strikers,15,93,8,90,6.2,True,163.0,71.0,5.0,30.0,14.2,2,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,False,Adelaide Strikers,0,Win
1114860,2017-12-23,"Sydney Cricket Ground, Sydney",1,Sydney Sixers,Perth Scorchers,6,42,4,36,7.0,False,,,,,,6,Sydney Sixers,Perth Scorchers,Sydney Sixers,True,Perth Scorchers,0,Loss
1114860,2017-12-23,"Sydney Cricket Ground, Sydney",1,Sydney Sixers,Perth Scorchers,10,61,5,60,6.1,False,,,,,,5,Sydney Sixers,Perth Scorchers,Sydney Sixers,True,Perth Scorchers,0,Loss
1114860,2017-12-23,"Sydney Cricket Ground, Sydney",1,Sydney Sixers,Perth Scorchers,15,103,7,90,6.866666666666666,False,,,,,,3,Sydney Sixers,Perth Scorchers,Sydney Sixers,True,Perth Scorchers,0,Loss
1114860,2017-12-23,"Sydney Cricket Ground, Sydney",2,Perth Scorchers,Sydney Sixers,6,33,2,36,5.5,True,132.0,100.0,14.0,84.0,7.142857142857143,8,Sydney Sixers,Perth Scorchers,Sydney Sixers,False,Perth Scorchers,1,Loss
1114860,2017-12-23,"Sydney Cricket Ground, Sydney",2,Perth Scorchers,Sydney Sixers,10,54,3,60,5.4,True,132.0,79.0,10.0,60.0,7.9,7,Sydney Sixers,Perth Scorchers,Sydney Sixers,False,Perth Scorchers,1,Loss
1114860,2017-12-23,"Sydney Cricket Ground, Sydney",2,Perth Scorchers,Sydney Sixers,15,94,4,90,6.266666666666667,True,132.0,39.0,5.0,30.0,7.8,6,Sydney Sixers,Perth Scorchers,Sydney Sixers,False,Perth Scorchers,1,Loss
1114861,2017-12-23,"Docklands Stadium, Melbourne",1,Brisbane Heat,Melbourne Renegades,6,29,3,36,4.833333333333333,False,,,,,,7,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,False,Melbourne Renegades,0,Win
1114861,2017-12-23,"Docklands Stadium, Melbourne",1,Brisbane Heat,Melbourne Renegades,10,59,3,60,5.9,False,,,,,,7,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,False,Melbourne Renegades,0,Win
1114861,2017-12-23,"Docklands Stadium, Melbourne",1,Brisbane Heat,Melbourne Renegades,15,90,4,90,6.0,False,,,,,,6,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,False,Melbourne Renegades,0,Win
1114861,2017-12-23,"Docklands Stadium, Melbourne",1,Brisbane Heat,Melbourne Renegades,20,132,8,120,6.6,False,,,,,,2,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,False,Melbourne Renegades,0,Win
1114861,2017-12-23,"Docklands Stadium, Melbourne",2,Melbourne Renegades,Brisbane Heat,6,40,2,36,6.666666666666667,True,132.0,93.0,14.0,84.0,6.642857142857143,8,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,True,Melbourne Renegades,1,Win
1114861,2017-12-23,"Docklands Stadium, Melbourne",2,Melbourne Renegades,Brisbane Heat,10,63,2,60,6.3,True,132.0,70.0,10.0,60.0,7.0,8,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,True,Melbourne Renegades,1,Win
1114861,2017-12-23,"Docklands Stadium, Melbourne",2,Melbourne Renegades,Brisbane Heat,15,96,2,90,6.4,True,132.0,37.0,5.0,30.0,7.4,8,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,True,Melbourne Renegades,1,Win
1114862,2017-12-26,Western Australia Cricket Association Ground,1,Perth Scorchers,Melbourne Stars,6,29,3,36,4.833333333333333,False,,,,,,7,Perth Scorchers,Melbourne Stars,Perth Scorchers,True,Perth Scorchers,1,Win
1114862,2017-12-26,Western Australia Cricket Association Ground,1,Perth Scorchers,Melbourne Stars,10,60,3,60,6.0,False,,,,,,7,Perth Scorchers,Melbourne Stars,Perth Scorchers,True,Perth Scorchers,1,Win
1114862,2017-12-26,Western Australia Cricket Association Ground,1,Perth Scorchers,Melbourne Stars,15,94,4,90,6.266666666666667,False,,,,,,6,Perth Scorchers,Melbourne Stars,Perth Scorchers,True,Perth Scorchers,1,Win
1114862,2017-12-26,Western Australia Cricket Association Ground,1,Perth Scorchers,Melbourne Stars,20,142,6,120,7.1,False,,,,,,4,Perth Scorchers,Melbourne Stars,Perth Scorchers,True,Perth Scorchers,1,Win
1114862,2017-12-26,Western Australia Cricket Association Ground,2,Melbourne Stars,Perth Scorchers,6,40,4,36,6.666666666666667,True,142.0,103.0,14.0,84.0,7.357142857142857,6,Perth Scorchers,Melbourne Stars,Perth Scorchers,False,Perth Scorchers,0,Win
1114862,2017-12-26,Western Australia Cricket Association Ground,2,Melbourne Stars,Perth Scorchers,10,60,5,60,6.0,True,142.0,83.0,10.0,60.0,8.3,5,Perth Scorchers,Melbourne Stars,Perth Scorchers,False,Perth Scorchers,0,Win
1114862,2017-12-26,Western Australia Cricket Association Ground,2,Melbourne Stars,Perth Scorchers,15,95,5,90,6.333333333333333,True,142.0,48.0,5.0,30.0,9.6,5,Perth Scorchers,Melbourne Stars,Perth Scorchers,False,Perth Scorchers,0,Win
1114862,2017-12-26,Western Australia Cricket Association Ground,2,Melbourne Stars,Perth Scorchers,20,129,8,120,6.45,True,142.0,14.0,0.0,0.0,inf,2,Perth Scorchers,Melbourne Stars,Perth Scorchers,False,Perth Scorchers,0,Win
1114863,2017-12-27,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Sydney Thunder,Brisbane Heat,6,41,1,36,6.833333333333333,False,,,,,,9,Brisbane Heat,Sydney Thunder,Brisbane Heat,False,Brisbane Heat,0,Win
1114863,2017-12-27,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Sydney Thunder,Brisbane Heat,10,78,2,60,7.8,False,,,,,,8,Brisbane Heat,Sydney Thunder,Brisbane Heat,False,Brisbane Heat,0,Win
1114863,2017-12-27,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Sydney Thunder,Brisbane Heat,15,123,3,90,8.2,False,,,,,,7,Brisbane Heat,Sydney Thunder,Brisbane Heat,False,Brisbane Heat,0,Win
1114863,2017-12-27,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,Brisbane Heat,Sydney Thunder,6,51,2,36,8.5,True,149.0,99.0,14.0,84.0,7.071428571428571,8,Brisbane Heat,Sydney Thunder,Brisbane Heat,True,Brisbane Heat,1,Win
1114863,2017-12-27,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,Brisbane Heat,Sydney Thunder,10,91,2,60,9.1,True,149.0,59.0,10.0,60.0,5.9,8,Brisbane Heat,Sydney Thunder,Brisbane Heat,True,Brisbane Heat,1,Win
1114863,2017-12-27,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,Brisbane Heat,Sydney Thunder,15,130,4,90,8.666666666666666,True,149.0,20.0,5.0,30.0,4.0,6,Brisbane Heat,Sydney Thunder,Brisbane Heat,True,Brisbane Heat,1,Win
1114864,2017-12-28,"Sydney Cricket Ground, Sydney",1,Adelaide Strikers,Sydney Sixers,6,47,1,36,7.833333333333333,False,,,,,,9,Sydney Sixers,Adelaide Strikers,Sydney Sixers,False,Adelaide Strikers,1,Loss
1114864,2017-12-28,"Sydney Cricket Ground, Sydney",1,Adelaide Strikers,Sydney Sixers,10,76,2,60,7.6,False,,,,,,8,Sydney Sixers,Adelaide Strikers,Sydney Sixers,False,Adelaide Strikers,1,Loss
1114864,2017-12-28,"Sydney Cricket Ground, Sydney",1,Adelaide Strikers,Sydney Sixers,15,115,3,90,7.666666666666667,False,,,,,,7,Sydney Sixers,Adelaide Strikers,Sydney Sixers,False,Adelaide Strikers,1,Loss
1114864,2017-12-28,"Sydney Cricket Ground, Sydney",1,Adelaide Strikers,Sydney Sixers,20,167,3,120,8.35,False,,,,,,7,Sydney Sixers,Adelaide Strikers,Sydney Sixers,False,Adelaide Strikers,1,Loss
1114864,2017-12-28,"Sydney Cricket Ground, Sydney",2,Sydney Sixers,Adelaide Strikers,6,42,3,36,7.0,True,167.0,126.0,14.0,84.0,9.0,7,Sydney Sixers,Adelaide Strikers,Sydney Sixers,True,Adelaide Strikers,0,Loss
1114864,2017-12-28,"Sydney Cricket Ground, Sydney",2,Sydney Sixers,Adelaide Strikers,10,70,4,60,7.0,True,167.0,98.0,10.0,60.0,9.8,6,Sydney Sixers,Adelaide Strikers,Sydney Sixers,True,Adelaide Strikers,0,Loss
1114864,2017-12-28,"Sydney Cricket Ground, Sydney",2,Sydney Sixers,Adelaide Strikers,15,107,5,90,7.133333333333334,True,167.0,61.0,5.0,30.0,12.2,5,Sydney Sixers,Adelaide Strikers,Sydney Sixers,True,Adelaide Strikers,0,Loss
1114864,2017-12-28,"Sydney Cricket Ground, Sydney",2,Sydney Sixers,Adelaide Strikers,20,161,8,120,8.05,True,167.0,7.0,0.0,0.0,inf,2,Sydney Sixers,Adelaide Strikers,Sydney Sixers,True,Adelaide Strikers,0,Loss
1114865,2017-12-29,"Docklands Stadium, Melbourne",1,Melbourne Renegades,Perth Scorchers,6,41,2,36,6.833333333333333,False,,,,,,8,Melbourne Renegades,Perth Scorchers,Melbourne Renegades,True,Perth Scorchers,0,Loss
1114865,2017-12-29,"Docklands Stadium, Melbourne",1,Melbourne Renegades,Perth Scorchers,10,77,3,60,7.7,False,,,,,,7,Melbourne Renegades,Perth Scorchers,Melbourne Renegades,True,Perth Scorchers,0,Loss
1114865,2017-12-29,"Docklands Stadium, Melbourne",1,Melbourne Renegades,Perth Scorchers,15,102,6,90,6.8,False,,,,,,4,Melbourne Renegades,Perth Scorchers,Melbourne Renegades,True,Perth Scorchers,0,Loss
1114865,2017-12-29,"Docklands Stadium, Melbourne",1,Melbourne Renegades,Perth Scorchers,20,130,9,120,6.5,False,,,,,,1,Melbourne Renegades,Perth Scorchers,Melbourne Renegades,True,Perth Scorchers,0,Loss
1114865,2017-12-29,"Docklands Stadium, Melbourne",2,Perth Scorchers,Melbourne Renegades,6,49,0,36,8.166666666666666,True,130.0,82.0,14.0,84.0,5.857142857142857,10,Melbourne Renegades,Perth Scorchers,Melbourne Renegades,False,Perth Scorchers,1,Loss
1114865,2017-12-29,"Docklands Stadium, Melbourne",2,Perth Scorchers,Melbourne Renegades,10,77,1,60,7.7,True,130.0,54.0,10.0,60.0,5.4,9,Melbourne Renegades,Perth Scorchers,Melbourne Renegades,False,Perth Scorchers,1,Loss
1114865,2017-12-29,"Docklands Stadium, Melbourne",2,Perth Scorchers,Melbourne Renegades,15,100,3,90,6.666666666666667,True,130.0,31.0,5.0,30.0,6.2,7,Melbourne Renegades,Perth Scorchers,Melbourne Renegades,False,Perth Scorchers,1,Loss
1114866,2017-12-30,"Aurora Stadium, Launceston",1,Sydney Thunder,Hobart Hurricanes,6,49,1,36,8.166666666666666,False,,,,,,9,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,False,Sydney Thunder,1,Loss
1114866,2017-12-30,"Aurora Stadium, Launceston",1,Sydney Thunder,Hobart Hurricanes,10,74,1,60,7.4,False,,,,,,9,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,False,Sydney Thunder,1,Loss
1114866,2017-12-30,"Aurora Stadium, Launceston",1,Sydney Thunder,Hobart Hurricanes,15,136,2,90,9.066666666666666,False,,,,,,8,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,False,Sydney Thunder,1,Loss
1114866,2017-12-30,"Aurora Stadium, Launceston",1,Sydney Thunder,Hobart Hurricanes,20,166,5,120,8.3,False,,,,,,5,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,False,Sydney Thunder,1,Loss
1114866,2017-12-30,"Aurora Stadium, Launceston",2,Hobart Hurricanes,Sydney Thunder,6,44,2,36,7.333333333333333,True,166.0,123.0,14.0,84.0,8.785714285714286,8,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,True,Sydney Thunder,0,Loss
1114866,2017-12-30,"Aurora Stadium, Launceston",2,Hobart Hurricanes,Sydney Thunder,10,59,5,60,5.9,True,166.0,108.0,10.0,60.0,10.8,5,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,True,Sydney Thunder,0,Loss
1114866,2017-12-30,"Aurora Stadium, Launceston",2,Hobart Hurricanes,Sydney Thunder,15,85,7,90,5.666666666666667,True,166.0,82.0,5.0,30.0,16.4,3,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,True,Sydney Thunder,0,Loss
1114866,2017-12-30,"Aurora Stadium, Launceston",2,Hobart Hurricanes,Sydney Thunder,20,109,10,120,5.45,True,166.0,58.0,0.0,0.0,inf,0,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,True,Sydney Thunder,0,Loss
1114867,2017-12-31,Adelaide Oval,1,Adelaide Strikers,Brisbane Heat,6,38,2,36,6.333333333333333,False,,,,,,8,Adelaide Strikers,Brisbane Heat,Adelaide Strikers,True,Adelaide Strikers,1,Win
1114867,2017-12-31,Adelaide Oval,1,Adelaide Strikers,Brisbane Heat,10,60,3,60,6.0,False,,,,,,7,Adelaide Strikers,Brisbane Heat,Adelaide Strikers,True,Adelaide Strikers,1,Win
1114867,2017-12-31,Adelaide Oval,1,Adelaide Strikers,Brisbane Heat,15,90,5,90,6.0,False,,,,,,5,Adelaide Strikers,Brisbane Heat,Adelaide Strikers,True,Adelaide Strikers,1,Win
1114867,2017-12-31,Adelaide Oval,1,Adelaide Strikers,Brisbane Heat,20,147,7,120,7.35,False,,,,,,3,Adelaide Strikers,Brisbane Heat,Adelaide Strikers,True,Adelaide Strikers,1,Win
1114867,2017-12-31,Adelaide Oval,2,Brisbane Heat,Adelaide Strikers,6,37,4,36,6.166666666666667,True,147.0,111.0,14.0,84.0,7.928571428571429,6,Adelaide Strikers,Brisbane Heat,Adelaide Strikers,False,Adelaide Strikers,0,Win
1114867,2017-12-31,Adelaide Oval,2,Brisbane Heat,Adelaide Strikers,10,56,5,60,5.6,True,147.0,92.0,10.0,60.0,9.2,5,Adelaide Strikers,Brisbane Heat,Adelaide Strikers,False,Adelaide Strikers,0,Win
1114867,2017-12-31,Adelaide Oval,2,Brisbane Heat,Adelaide Strikers,15,87,8,90,5.8,True,147.0,61.0,5.0,30.0,12.2,2,Adelaide Strikers,Brisbane Heat,Adelaide Strikers,False,Adelaide Strikers,0,Win
1114868,2018-01-01,Sydney Showground Stadium,1,Hobart Hurricanes,Sydney Thunder,6,34,1,36,5.666666666666667,False,,,,,,9,Sydney Thunder,Hobart Hurricanes,Sydney Thunder,False,Hobart Hurricanes,1,Loss
1114868,2018-01-01,Sydney Showground Stadium,1,Hobart Hurricanes,Sydney Thunder,10,79,1,60,7.9,False,,,,,,9,Sydney Thunder,Hobart Hurricanes,Sydney Thunder,False,Hobart Hurricanes,1,Loss
1114868,2018-01-01,Sydney Showground Stadium,1,Hobart Hurricanes,Sydney Thunder,15,121,2,90,8.066666666666666,False,,,,,,8,Sydney Thunder,Hobart Hurricanes,Sydney Thunder,False,Hobart Hurricanes,1,Loss
1114868,2018-01-01,Sydney Showground Stadium,1,Hobart Hurricanes,Sydney Thunder,20,189,3,120,9.45,False,,,,,,7,Sydney Thunder,Hobart Hurricanes,Sydney Thunder,False,Hobart Hurricanes,1,Loss
1114868,2018-01-01,Sydney Showground Stadium,2,Sydney Thunder,Hobart Hurricanes,6,65,0,36,10.833333333333334,True,189.0,125.0,14.0,84.0,8.928571428571429,10,Sydney Thunder,Hobart Hurricanes,Sydney Thunder,True,Hobart Hurricanes,0,Loss
1114868,2018-01-01,Sydney Showground Stadium,2,Sydney Thunder,Hobart Hurricanes,10,87,1,60,8.7,True,189.0,103.0,10.0,60.0,10.3,9,Sydney Thunder,Hobart Hurricanes,Sydney Thunder,True,Hobart Hurricanes,0,Loss
